id,crime_type,zone_id,latitude,longitude,date_time,area_name
7155,Accident,12,18.994601,72.83125,2025-04-15T01:26:52,Shopping Mall Parking
8665,Theft,11,19.186588,72.835977,2025-04-15T03:40:22,Main Market Street
7826,Theft,12,18.991156,72.828899,2025-04-15T04:22:10,Railway Station Exit
8685,Theft,5,19.077309,72.882132,2025-04-15T04:43:07,Construction Site Boundary
5925,Theft,4,19.019217,72.848985,2025-04-15T10:12:57,Traffic Signal
6808,Assault,8,19.098664,72.827702,2025-04-15T10:41:30,Railway Station Exit
9093,Theft,8,19.101926,72.825522,2025-04-15T12:07:11,Back Alley
5227,Theft,2,19.058381,72.831917,2025-04-15T15:37:19,Residential Lane
9602,Accident,10,19.044253,72.894889,2025-04-15T16:22:51,Highway Slip Road
9688,Assault,5,19.06806,72.879314,2025-04-15T16:51:54,Traffic Signal
9939,Theft,2,19.058137,72.831956,2025-04-15T17:51:44,Main Market Street
9767,Theft,8,19.100949,72.824091,2025-04-15T18:39:58,Construction Site Boundary
8136,Theft,9,19.117993,72.903397,2025-04-15T20:52:37,Highway Slip Road
7673,Theft,1,18.920056,72.834719,2025-04-15T23:31:38,Highway Slip Road
8450,Theft,10,19.045401,72.889248,2025-04-16T02:18:27,Shopping Mall Parking
8249,Accident,6,19.095204,72.931076,2025-04-16T04:04:35,Residential Lane
7316,Assault,7,19.233946,72.855885,2025-04-16T04:33:28,Construction Site Boundary
5334,Theft,2,19.060841,72.828724,2025-04-16T04:33:40,Public Park Corner
9756,Accident,10,19.046741,72.890141,2025-04-16T04:35:35,Railway Station Exit
9079,Theft,4,19.022735,72.850606,2025-04-16T04:44:27,Railway Station Exit
8781,Assault,3,19.114051,72.8662,2025-04-16T04:53:55,Construction Site Boundary
9253,Theft,12,18.992518,72.829816,2025-04-16T07:55:08,Back Alley
8614,Theft,5,19.075357,72.882308,2025-04-16T12:17:15,Shopping Mall Parking
7220,Accident,6,19.097662,72.929024,2025-04-16T16:11:43,Railway Station Exit
5320,Theft,11,19.183858,72.837638,2025-04-16T18:43:10,Back Alley
6963,Theft,4,19.017471,72.849487,2025-04-16T19:33:47,Shopping Mall Parking
9676,Theft,4,19.015503,72.849347,2025-04-16T20:04:48,Residential Lane
5339,Accident,6,19.097541,72.928988,2025-04-16T20:31:29,Railway Station Exit
9106,Theft,7,19.231601,72.857952,2025-04-16T21:00:57,Construction Site Boundary
7455,Theft,2,19.062829,72.828117,2025-04-16T22:23:49,Back Alley
5464,Theft,1,18.919444,72.832366,2025-04-16T23:26:41,Main Market Street
6902,Theft,12,18.992064,72.827772,2025-04-16T23:53:07,Shopping Mall Parking
6159,Theft,2,19.056207,72.83018,2025-04-17T00:09:02,Traffic Signal
6918,Theft,1,18.921621,72.83701,2025-04-17T02:43:21,Shopping Mall Parking
7375,Theft,4,19.014909,72.846548,2025-04-17T03:21:31,Railway Station Exit
8913,Accident,10,19.044551,72.892639,2025-04-17T04:18:08,Back Alley
6266,Assault,9,19.118395,72.903779,2025-04-17T07:35:46,Public Park Corner
6477,Accident,12,18.991541,72.832062,2025-04-17T09:16:01,Back Alley
7400,Theft,3,19.115147,72.872493,2025-04-17T12:13:18,Railway Station Exit
6796,Theft,8,19.097461,72.833008,2025-04-17T14:54:30,Traffic Signal
6179,Assault,11,19.186381,72.83727,2025-04-17T15:16:44,Back Alley
9276,Theft,4,19.015258,72.850194,2025-04-17T15:23:16,Main Market Street
8885,Theft,11,19.185349,72.834496,2025-04-17T15:53:31,Bus Stop Queue
6010,Accident,3,19.114752,72.874566,2025-04-17T16:33:10,Main Market Street
8683,Theft,2,19.060181,72.824326,2025-04-17T19:30:39,Bus Stop Queue
5274,Theft,4,19.015365,72.843165,2025-04-17T23:18:31,Shopping Mall Parking
7623,Theft,5,19.069647,72.881886,2025-04-17T23:32:31,Shopping Mall Parking
7527,Accident,6,19.099349,72.929297,2025-04-18T04:07:14,Construction Site Boundary
5551,Theft,3,19.116754,72.869212,2025-04-18T08:08:04,Railway Station Exit
9716,Theft,10,19.046771,72.895372,2025-04-18T08:49:33,Main Market Street
6401,Theft,4,19.018555,72.845737,2025-04-18T11:59:35,Highway Slip Road
9909,Theft,7,19.230368,72.857963,2025-04-18T12:34:55,Shopping Mall Parking
9329,Theft,3,19.111513,72.86705,2025-04-18T13:31:43,Bus Stop Queue
9000,Accident,4,19.015977,72.843759,2025-04-18T15:44:49,Residential Lane
6589,Theft,2,19.058775,72.827099,2025-04-18T19:00:22,Public Park Corner
6935,Theft,2,19.057811,72.829467,2025-04-18T19:02:45,Construction Site Boundary
9821,Theft,7,19.235021,72.857471,2025-04-18T20:22:18,Highway Slip Road
8376,Theft,1,18.922651,72.839562,2025-04-18T21:10:10,Residential Lane
9358,Accident,10,19.039762,72.889999,2025-04-19T01:00:20,Shopping Mall Parking
9469,Accident,10,19.045573,72.885999,2025-04-19T04:58:46,Shopping Mall Parking
6991,Assault,10,19.043692,72.889421,2025-04-19T09:28:22,Shopping Mall Parking
9617,Theft,4,19.017973,72.84761,2025-04-19T12:17:30,Main Market Street
8888,Accident,1,18.922533,72.834735,2025-04-19T13:33:43,Traffic Signal
8237,Assault,3,19.110783,72.86907,2025-04-19T16:20:14,Highway Slip Road
5584,Theft,2,19.059199,72.830617,2025-04-19T17:34:57,Main Market Street
5101,Theft,4,19.017322,72.844765,2025-04-19T19:04:39,Bus Stop Queue
7191,Theft,11,19.179068,72.837565,2025-04-19T20:17:27,Railway Station Exit
6761,Theft,1,18.91795,72.834084,2025-04-19T21:36:35,Back Alley
5450,Theft,9,19.116124,72.903024,2025-04-19T22:17:32,Public Park Corner
6292,Theft,12,18.990422,72.833733,2025-04-19T23:18:50,Railway Station Exit
7223,Theft,9,19.121433,72.908493,2025-04-20T01:12:08,Construction Site Boundary
5056,Accident,6,19.09835,72.934521,2025-04-20T01:55:17,Traffic Signal
6611,Theft,12,18.991446,72.829387,2025-04-20T02:16:42,Main Market Street
5376,Theft,8,19.094157,72.82505,2025-04-20T03:46:34,Main Market Street
8010,Theft,3,19.116297,72.871074,2025-04-20T04:13:31,Bus Stop Queue
7792,Theft,2,19.065836,72.827747,2025-04-20T09:13:02,Main Market Street
6525,Theft,5,19.069419,72.876568,2025-04-20T09:24:18,Back Alley
8571,Accident,10,19.042831,72.885364,2025-04-20T10:13:49,Bus Stop Queue
7040,Accident,9,19.12191,72.911354,2025-04-20T11:55:42,Back Alley
9130,Theft,8,19.098695,72.823194,2025-04-20T14:51:44,Bus Stop Queue
8044,Theft,12,18.992408,72.831218,2025-04-20T16:27:29,Residential Lane
7105,Assault,4,19.015703,72.850001,2025-04-20T20:40:58,Main Market Street
9361,Accident,10,19.044708,72.886361,2025-04-20T21:10:50,Main Market Street
8238,Accident,6,19.092374,72.937408,2025-04-20T21:41:37,Bus Stop Queue
6413,Theft,1,18.922076,72.832183,2025-04-20T23:21:03,Bus Stop Queue
9668,Accident,6,19.099058,72.930041,2025-04-21T00:16:47,Bus Stop Queue
5653,Assault,9,19.11743,72.908808,2025-04-21T04:36:45,Bus Stop Queue
5414,Theft,11,19.184678,72.836086,2025-04-21T05:42:40,Residential Lane
6011,Theft,11,19.188526,72.836508,2025-04-21T06:10:22,Main Market Street
6365,Theft,2,19.056771,72.828604,2025-04-21T06:16:40,Railway Station Exit
6801,Theft,3,19.110778,72.866821,2025-04-21T06:50:36,Bus Stop Queue
6294,Theft,5,19.071292,72.876646,2025-04-21T07:46:06,Public Park Corner
5255,Assault,5,19.072057,72.876325,2025-04-21T09:07:58,Bus Stop Queue
6811,Theft,7,19.22863,72.85768,2025-04-21T11:03:22,Construction Site Boundary
7457,Assault,5,19.072646,72.878507,2025-04-21T12:14:24,Construction Site Boundary
9645,Theft,2,19.059252,72.831549,2025-04-21T12:34:58,Traffic Signal
6165,Theft,3,19.114672,72.870793,2025-04-21T13:20:45,Bus Stop Queue
8446,Theft,4,19.022041,72.849951,2025-04-21T14:46:44,Highway Slip Road
5374,Theft,3,19.110276,72.864287,2025-04-21T15:12:25,Back Alley
7225,Theft,8,19.1049,72.82882,2025-04-21T19:54:53,Shopping Mall Parking
9947,Assault,1,18.924183,72.83417,2025-04-21T20:22:16,Traffic Signal
5952,Theft,2,19.058671,72.824339,2025-04-21T23:36:56,Back Alley
6600,Accident,3,19.11726,72.87102,2025-04-22T00:10:13,Railway Station Exit
9157,Accident,3,19.114087,72.873006,2025-04-22T00:44:37,Public Park Corner
9044,Theft,2,19.063167,72.832547,2025-04-22T02:15:11,Traffic Signal
7890,Theft,1,18.922501,72.841268,2025-04-22T02:29:29,Construction Site Boundary
7356,Theft,11,19.186022,72.83966,2025-04-22T02:32:48,Bus Stop Queue
7755,Assault,10,19.043982,72.892168,2025-04-22T08:58:50,Public Park Corner
6283,Accident,11,19.186244,72.835496,2025-04-22T12:23:33,Bus Stop Queue
5449,Theft,2,19.059684,72.826409,2025-04-22T14:15:52,Highway Slip Road
8746,Theft,7,19.229329,72.856604,2025-04-22T17:03:48,Bus Stop Queue
8197,Theft,11,19.185885,72.832816,2025-04-23T01:18:55,Highway Slip Road
6759,Theft,4,19.017467,72.847854,2025-04-23T05:34:57,Bus Stop Queue
5940,Theft,11,19.183067,72.836905,2025-04-23T06:38:46,Construction Site Boundary
9309,Theft,11,19.184615,72.830799,2025-04-23T07:02:23,Shopping Mall Parking
6296,Theft,12,18.993125,72.832654,2025-04-23T07:39:20,Railway Station Exit
9199,Theft,4,19.012726,72.847345,2025-04-23T08:50:52,Highway Slip Road
9832,Theft,8,19.095715,72.825655,2025-04-23T08:56:37,Shopping Mall Parking
8274,Assault,2,19.063326,72.832007,2025-04-23T10:03:51,Bus Stop Queue
8529,Theft,11,19.186588,72.835941,2025-04-23T12:55:49,Railway Station Exit
7747,Accident,6,19.099249,72.928415,2025-04-23T14:17:49,Construction Site Boundary
5801,Assault,7,19.235279,72.86013,2025-04-23T15:46:03,Residential Lane
5546,Assault,3,19.115405,72.870176,2025-04-23T20:22:09,Bus Stop Queue
8933,Theft,1,18.923748,72.83205,2025-04-23T22:12:21,Bus Stop Queue
9296,Theft,7,19.232091,72.853938,2025-04-23T23:31:07,Bus Stop Queue
8454,Theft,9,19.116753,72.911841,2025-04-24T00:31:48,Public Park Corner
9415,Theft,12,18.991776,72.826259,2025-04-24T01:01:01,Back Alley
7199,Theft,12,18.990465,72.830411,2025-04-24T02:18:54,Public Park Corner
5527,Theft,12,18.992713,72.832347,2025-04-24T03:09:52,Residential Lane
9955,Theft,8,19.098454,72.823367,2025-04-24T04:09:54,Public Park Corner
6503,Theft,4,19.017323,72.844614,2025-04-24T06:48:00,Railway Station Exit
5564,Accident,6,19.09392,72.930574,2025-04-24T08:41:24,Highway Slip Road
9305,Theft,8,19.099228,72.825947,2025-04-24T12:58:08,Highway Slip Road
9632,Theft,4,19.014811,72.845979,2025-04-24T15:05:31,Highway Slip Road
9096,Theft,8,19.098083,72.825309,2025-04-24T16:08:16,Back Alley
9198,Theft,2,19.059875,72.826963,2025-04-24T19:17:53,Construction Site Boundary
8278,Theft,2,19.061513,72.82701,2025-04-24T19:25:15,Main Market Street
6352,Theft,12,18.994438,72.830671,2025-04-24T20:04:24,Bus Stop Queue
6972,Theft,7,19.231968,72.856451,2025-04-24T20:58:05,Bus Stop Queue
7447,Theft,4,19.021432,72.845402,2025-04-24T21:05:43,Main Market Street
9457,Theft,1,18.922129,72.830279,2025-04-25T08:24:04,Traffic Signal
9403,Assault,7,19.233882,72.860167,2025-04-25T08:49:27,Public Park Corner
9340,Accident,10,19.039985,72.888548,2025-04-25T10:28:00,Traffic Signal
6590,Accident,10,19.040839,72.89209,2025-04-25T12:47:09,Traffic Signal
7663,Theft,1,18.922724,72.834936,2025-04-25T15:03:59,Residential Lane
8806,Assault,1,18.926111,72.836941,2025-04-25T15:29:56,Traffic Signal
6439,Theft,10,19.051191,72.889831,2025-04-25T16:02:34,Shopping Mall Parking
8308,Theft,7,19.231162,72.859314,2025-04-25T18:15:08,Bus Stop Queue
7716,Theft,2,19.056305,72.833627,2025-04-25T18:41:36,Main Market Street
5561,Accident,1,18.918947,72.833592,2025-04-25T21:24:43,Construction Site Boundary
9790,Theft,9,19.116085,72.902621,2025-04-25T23:19:16,Railway Station Exit
8603,Theft,12,18.998084,72.83158,2025-04-26T00:17:43,Shopping Mall Parking
7813,Theft,11,19.185331,72.838045,2025-04-26T01:51:20,Bus Stop Queue
6730,Assault,1,18.919179,72.836577,2025-04-26T03:31:18,Main Market Street
8672,Theft,3,19.113615,72.873671,2025-04-26T05:21:14,Main Market Street
6114,Theft,7,19.234271,72.857624,2025-04-26T07:57:12,Public Park Corner
9343,Assault,5,19.075708,72.881848,2025-04-26T08:13:08,Highway Slip Road
6866,Theft,12,18.993026,72.829789,2025-04-26T09:11:27,Back Alley
7710,Theft,1,18.916679,72.836318,2025-04-26T09:55:52,Main Market Street
7564,Accident,11,19.188056,72.836785,2025-04-26T10:40:29,Back Alley
7323,Theft,8,19.097331,72.823138,2025-04-26T11:42:25,Back Alley
5550,Theft,1,18.924767,72.839256,2025-04-26T12:56:17,Back Alley
6046,Theft,10,19.047503,72.891544,2025-04-26T13:21:56,Main Market Street
5669,Accident,8,19.096514,72.824433,2025-04-26T17:51:12,Main Market Street
7764,Theft,2,19.065248,72.829172,2025-04-26T18:15:25,Main Market Street
9530,Theft,10,19.042594,72.887561,2025-04-26T21:15:04,Traffic Signal
9048,Theft,9,19.122379,72.904706,2025-04-26T21:18:10,Main Market Street
9369,Theft,8,19.102636,72.825225,2025-04-26T22:01:39,Traffic Signal
7488,Theft,4,19.019809,72.844731,2025-04-27T03:43:16,Back Alley
8060,Assault,9,19.121395,72.905209,2025-04-27T08:23:00,Highway Slip Road
6607,Theft,1,18.919035,72.833379,2025-04-27T08:27:15,Shopping Mall Parking
5829,Accident,6,19.098103,72.928039,2025-04-27T09:27:08,Residential Lane
8451,Assault,1,18.921756,72.831577,2025-04-27T10:11:12,Residential Lane
6696,Theft,9,19.120182,72.904002,2025-04-27T10:43:44,Construction Site Boundary
5151,Accident,12,18.995589,72.829343,2025-04-27T11:01:06,Shopping Mall Parking
8849,Theft,12,18.995312,72.831253,2025-04-27T11:44:06,Shopping Mall Parking
7943,Theft,8,19.103917,72.820203,2025-04-27T12:07:55,Residential Lane
6086,Theft,8,19.100321,72.830984,2025-04-27T13:25:30,Residential Lane
8062,Theft,12,18.993058,72.825175,2025-04-27T14:18:05,Traffic Signal
9541,Theft,4,19.018464,72.852615,2025-04-27T14:43:52,Shopping Mall Parking
8579,Theft,1,18.924172,72.833603,2025-04-27T16:08:28,Bus Stop Queue
8030,Theft,4,19.017306,72.844701,2025-04-27T16:37:55,Bus Stop Queue
8682,Assault,9,19.116356,72.902685,2025-04-27T18:33:54,Construction Site Boundary
6434,Theft,12,18.991102,72.83086,2025-04-27T18:35:42,Railway Station Exit
6289,Theft,7,19.230344,72.853875,2025-04-27T19:08:18,Main Market Street
7845,Accident,6,19.102586,72.931116,2025-04-27T19:35:29,Back Alley
8981,Accident,1,18.917975,72.83759,2025-04-27T19:47:46,Public Park Corner
5813,Theft,12,18.988347,72.831538,2025-04-27T20:02:18,Residential Lane
9234,Assault,4,19.020655,72.847333,2025-04-27T20:36:34,Shopping Mall Parking
9370,Theft,10,19.043167,72.888911,2025-04-27T20:50:42,Public Park Corner
7332,Theft,3,19.114682,72.867604,2025-04-27T22:02:12,Back Alley
6511,Theft,12,18.990228,72.832238,2025-04-27T22:53:26,Back Alley
9590,Assault,5,19.071448,72.879841,2025-04-28T00:19:56,Traffic Signal
9088,Theft,4,19.01854,72.847981,2025-04-28T00:43:00,Shopping Mall Parking
6630,Theft,11,19.185767,72.831518,2025-04-28T02:10:20,Main Market Street
6786,Assault,10,19.043218,72.88797,2025-04-28T02:43:08,Bus Stop Queue
7041,Theft,8,19.097054,72.825374,2025-04-28T03:40:02,Bus Stop Queue
8341,Theft,4,19.02258,72.848208,2025-04-28T03:41:04,Main Market Street
6763,Theft,4,19.016541,72.848904,2025-04-28T05:11:54,Highway Slip Road
5395,Accident,11,19.188459,72.83584,2025-04-28T05:51:49,Shopping Mall Parking
5306,Accident,6,19.10167,72.932593,2025-04-28T12:44:44,Highway Slip Road
8228,Theft,1,18.921509,72.836126,2025-04-28T13:00:57,Main Market Street
5807,Theft,2,19.061501,72.829644,2025-04-28T14:33:26,Construction Site Boundary
5785,Assault,7,19.230087,72.855586,2025-04-28T14:48:29,Construction Site Boundary
6752,Assault,4,19.016259,72.847536,2025-04-28T14:55:09,Main Market Street
8266,Assault,9,19.119223,72.903661,2025-04-28T15:06:38,Bus Stop Queue
7761,Theft,8,19.100899,72.820805,2025-04-28T16:40:01,Construction Site Boundary
8595,Theft,6,19.103192,72.929171,2025-04-28T21:22:20,Main Market Street
9545,Accident,5,19.072724,72.879695,2025-04-28T22:25:24,Bus Stop Queue
8055,Theft,10,19.043456,72.890276,2025-04-29T00:41:13,Residential Lane
6856,Accident,7,19.230034,72.857848,2025-04-29T02:04:57,Construction Site Boundary
7422,Theft,4,19.023459,72.846375,2025-04-29T02:19:23,Highway Slip Road
9104,Assault,8,19.103956,72.826642,2025-04-29T03:00:10,Bus Stop Queue
8999,Accident,6,19.101803,72.937051,2025-04-29T03:02:21,Back Alley
5049,Assault,10,19.041849,72.888307,2025-04-29T03:25:08,Public Park Corner
7043,Theft,11,19.193568,72.835161,2025-04-29T03:29:38,Public Park Corner
7916,Theft,1,18.923963,72.831052,2025-04-29T07:46:32,Bus Stop Queue
6824,Theft,12,18.994498,72.828725,2025-04-29T15:52:40,Highway Slip Road
9639,Assault,8,19.09725,72.828682,2025-04-29T19:18:41,Main Market Street
9797,Theft,8,19.094807,72.822783,2025-04-29T19:35:01,Public Park Corner
8511,Accident,8,19.098243,72.830211,2025-04-29T20:14:25,Public Park Corner
6328,Theft,12,18.993042,72.83145,2025-04-29T20:56:32,Bus Stop Queue
6908,Theft,1,18.916126,72.831493,2025-04-29T20:59:40,Shopping Mall Parking
5740,Theft,9,19.119241,72.901454,2025-04-30T00:41:32,Bus Stop Queue
8375,Assault,5,19.075081,72.884437,2025-04-30T01:19:03,Construction Site Boundary
6172,Theft,1,18.927268,72.835258,2025-04-30T03:15:37,Construction Site Boundary
9777,Accident,10,19.045052,72.892918,2025-04-30T06:27:09,Highway Slip Road
5595,Theft,11,19.183666,72.83453,2025-04-30T06:46:33,Residential Lane
7193,Theft,11,19.186834,72.836647,2025-04-30T11:41:16,Public Park Corner
5594,Theft,12,18.992353,72.832262,2025-04-30T14:15:34,Railway Station Exit
6313,Accident,8,19.099705,72.828071,2025-04-30T14:40:14,Back Alley
5878,Theft,1,18.924589,72.831808,2025-04-30T15:45:07,Shopping Mall Parking
9799,Theft,1,18.923198,72.836024,2025-04-30T15:53:55,Main Market Street
9532,Assault,7,19.234076,72.858618,2025-04-30T17:49:01,Shopping Mall Parking
5531,Theft,8,19.099011,72.827299,2025-04-30T18:31:20,Back Alley
9318,Theft,4,19.014935,72.849551,2025-04-30T20:11:18,Shopping Mall Parking
5415,Theft,4,19.019376,72.853889,2025-04-30T20:11:48,Public Park Corner
9728,Accident,2,19.062045,72.827884,2025-04-30T21:15:56,Bus Stop Queue
7899,Theft,9,19.123249,72.902929,2025-04-30T21:17:42,Construction Site Boundary
7889,Assault,5,19.073722,72.883503,2025-05-01T02:08:17,Public Park Corner
7452,Accident,6,19.098828,72.929219,2025-05-01T07:09:07,Public Park Corner
7612,Theft,8,19.100622,72.828404,2025-05-01T08:14:03,Public Park Corner
6050,Assault,7,19.230436,72.852444,2025-05-01T09:11:24,Railway Station Exit
5001,Theft,3,19.113171,72.869044,2025-05-01T10:33:06,Shopping Mall Parking
5290,Theft,11,19.185346,72.834857,2025-05-01T13:06:30,Main Market Street
7514,Theft,6,19.101167,72.93303,2025-05-01T16:55:56,Back Alley
8192,Theft,12,18.992725,72.829366,2025-05-01T17:55:14,Residential Lane
9703,Assault,3,19.114802,72.867799,2025-05-01T20:46:07,Bus Stop Queue
5198,Theft,7,19.23766,72.859209,2025-05-01T22:38:48,Highway Slip Road
6133,Theft,10,19.040861,72.889879,2025-05-02T02:30:38,Public Park Corner
9534,Theft,11,19.185753,72.834094,2025-05-02T09:50:03,Bus Stop Queue
9529,Theft,1,18.923625,72.830361,2025-05-02T10:56:37,Highway Slip Road
9689,Assault,5,19.074302,72.878772,2025-05-02T11:09:36,Traffic Signal
6509,Theft,12,18.995926,72.831668,2025-05-02T11:16:39,Residential Lane
7671,Theft,12,18.991637,72.830367,2025-05-02T11:37:04,Shopping Mall Parking
7910,Theft,12,18.991889,72.833636,2025-05-02T13:06:24,Main Market Street
6863,Theft,2,19.060867,72.830476,2025-05-02T14:26:28,Residential Lane
5349,Assault,3,19.118817,72.870252,2025-05-02T15:25:50,Traffic Signal
5918,Accident,6,19.103541,72.930587,2025-05-02T15:39:49,Main Market Street
7467,Theft,12,18.991496,72.830544,2025-05-02T15:45:37,Main Market Street
8625,Theft,8,19.101197,72.826985,2025-05-02T16:35:18,Main Market Street
5676,Accident,9,19.121913,72.905356,2025-05-02T18:49:45,Residential Lane
6022,Theft,12,18.992162,72.832345,2025-05-02T22:15:09,Construction Site Boundary
9391,Theft,10,19.042575,72.891454,2025-05-02T22:37:45,Shopping Mall Parking
7346,Theft,8,19.10209,72.827172,2025-05-03T00:14:38,Residential Lane
8161,Theft,4,19.020452,72.850857,2025-05-03T00:30:53,Residential Lane
9171,Accident,9,19.117776,72.902961,2025-05-03T00:55:17,Construction Site Boundary
5493,Accident,9,19.118486,72.90753,2025-05-03T01:55:01,Public Park Corner
9083,Theft,2,19.059934,72.829709,2025-05-03T02:13:53,Back Alley
8544,Accident,3,19.117591,72.868044,2025-05-03T05:38:55,Railway Station Exit
5765,Accident,3,19.115892,72.867054,2025-05-03T11:10:33,Main Market Street
9118,Theft,2,19.057781,72.824664,2025-05-03T11:46:23,Highway Slip Road
9677,Theft,4,19.015326,72.847529,2025-05-03T12:00:19,Railway Station Exit
6229,Theft,4,19.017266,72.849194,2025-05-03T12:08:59,Main Market Street
7212,Assault,12,18.994416,72.829725,2025-05-03T13:26:04,Residential Lane
7584,Theft,11,19.186481,72.838503,2025-05-03T16:35:49,Traffic Signal
7784,Accident,6,19.098857,72.924589,2025-05-03T17:03:48,Bus Stop Queue
9049,Accident,1,18.921966,72.834759,2025-05-03T17:56:45,Highway Slip Road
8319,Accident,10,19.047891,72.889982,2025-05-03T18:24:02,Residential Lane
5621,Theft,1,18.922407,72.834081,2025-05-03T19:51:48,Shopping Mall Parking
6555,Theft,12,18.993034,72.829799,2025-05-03T20:23:56,Main Market Street
5658,Assault,7,19.232486,72.855127,2025-05-03T21:38:13,Highway Slip Road
5133,Accident,6,19.100481,72.929542,2025-05-03T22:21:44,Shopping Mall Parking
5206,Theft,8,19.103473,72.827697,2025-05-04T01:22:43,Construction Site Boundary
9876,Theft,1,18.920591,72.837017,2025-05-04T04:25:58,Bus Stop Queue
7064,Theft,2,19.058933,72.831287,2025-05-04T12:19:03,Highway Slip Road
7438,Theft,10,19.046393,72.884715,2025-05-04T12:27:17,Construction Site Boundary
9524,Theft,7,19.231485,72.861569,2025-05-04T12:37:11,Back Alley
9395,Theft,8,19.099746,72.824113,2025-05-04T13:29:34,Back Alley
9766,Theft,8,19.095001,72.826965,2025-05-04T16:32:54,Highway Slip Road
7714,Accident,6,19.095869,72.931015,2025-05-04T18:52:09,Traffic Signal
7449,Theft,4,19.022347,72.849871,2025-05-04T22:26:07,Bus Stop Queue
6747,Accident,9,19.116654,72.906098,2025-05-04T22:30:35,Residential Lane
5460,Theft,11,19.190177,72.836599,2025-05-05T06:48:35,Public Park Corner
5383,Theft,10,19.044392,72.889871,2025-05-05T08:35:10,Public Park Corner
5278,Theft,1,18.921363,72.834662,2025-05-05T09:06:27,Highway Slip Road
9953,Accident,10,19.04268,72.887665,2025-05-05T09:48:25,Back Alley
8599,Theft,12,18.992321,72.828009,2025-05-05T10:01:35,Main Market Street
9438,Theft,3,19.108732,72.86621,2025-05-05T11:05:26,Bus Stop Queue
5732,Theft,9,19.117034,72.904665,2025-05-05T12:45:47,Railway Station Exit
6262,Theft,12,18.991635,72.830627,2025-05-05T13:59:57,Bus Stop Queue
9573,Theft,5,19.07672,72.881959,2025-05-05T14:13:34,Highway Slip Road
5703,Theft,3,19.112937,72.871435,2025-05-05T14:37:04,Highway Slip Road
9135,Theft,2,19.060906,72.828525,2025-05-05T15:17:01,Back Alley
9366,Theft,2,19.06152,72.826584,2025-05-05T19:40:45,Shopping Mall Parking
8549,Accident,12,18.989137,72.829478,2025-05-05T19:51:31,Main Market Street
9627,Theft,11,19.182638,72.834875,2025-05-06T00:13:19,Main Market Street
5556,Accident,6,19.099478,72.927809,2025-05-06T02:00:45,Residential Lane
9384,Theft,3,19.114964,72.86724,2025-05-06T03:01:24,Back Alley
9995,Accident,2,19.064164,72.829068,2025-05-06T05:35:20,Highway Slip Road
7246,Assault,7,19.229175,72.854133,2025-05-06T06:40:56,Traffic Signal
5905,Theft,8,19.094771,72.826776,2025-05-06T12:01:05,Back Alley
7355,Theft,2,19.063976,72.83024,2025-05-06T12:14:21,Bus Stop Queue
8907,Theft,4,19.019828,72.848715,2025-05-06T13:27:48,Traffic Signal
5091,Theft,5,19.073333,72.878854,2025-05-06T14:10:48,Back Alley
6023,Accident,6,19.105954,72.929069,2025-05-06T19:14:22,Public Park Corner
5692,Theft,2,19.059598,72.830133,2025-05-06T19:22:05,Back Alley
8006,Theft,8,19.100093,72.829446,2025-05-06T19:35:40,Main Market Street
7019,Assault,5,19.074771,72.88156,2025-05-06T23:54:30,Public Park Corner
8747,Assault,9,19.118083,72.903816,2025-05-07T00:52:15,Main Market Street
6530,Theft,12,18.99418,72.832734,2025-05-07T02:29:24,Shopping Mall Parking
8137,Theft,8,19.09837,72.824171,2025-05-07T02:51:08,Main Market Street
8992,Theft,9,19.118376,72.905188,2025-05-07T03:07:17,Main Market Street
5191,Assault,10,19.046029,72.892017,2025-05-07T07:29:28,Main Market Street
7458,Accident,6,19.099121,72.931985,2025-05-07T08:01:39,Public Park Corner
8748,Theft,11,19.186521,72.834917,2025-05-07T09:41:56,Back Alley
8401,Accident,10,19.041044,72.889366,2025-05-07T11:54:05,Main Market Street
6784,Theft,4,19.015677,72.847332,2025-05-07T12:11:18,Bus Stop Queue
5608,Theft,9,19.119104,72.900383,2025-05-07T13:16:36,Construction Site Boundary
9840,Assault,3,19.115903,72.872085,2025-05-07T13:37:55,Construction Site Boundary
7236,Theft,5,19.071009,72.879635,2025-05-07T15:09:57,Back Alley
9857,Theft,1,18.926092,72.837969,2025-05-07T15:44:08,Highway Slip Road
6130,Theft,8,19.104285,72.830721,2025-05-07T19:07:04,Railway Station Exit
5455,Theft,8,19.098033,72.831012,2025-05-07T19:25:31,Traffic Signal
5367,Assault,3,19.116749,72.869816,2025-05-07T21:57:59,Residential Lane
7211,Accident,9,19.11411,72.902521,2025-05-07T22:41:14,Public Park Corner
8156,Theft,8,19.102839,72.823968,2025-05-07T23:04:12,Back Alley
6264,Assault,5,19.070713,72.879881,2025-05-08T02:07:31,Construction Site Boundary
5628,Assault,8,19.09592,72.827048,2025-05-08T02:38:55,Construction Site Boundary
5656,Theft,12,18.992382,72.823973,2025-05-08T03:35:39,Back Alley
5174,Accident,9,19.119684,72.905941,2025-05-08T04:35:11,Construction Site Boundary
9322,Theft,2,19.059897,72.829017,2025-05-08T05:15:35,Construction Site Boundary
5377,Assault,7,19.2277,72.853364,2025-05-08T06:38:51,Shopping Mall Parking
9475,Theft,4,19.024545,72.849036,2025-05-08T08:03:31,Residential Lane
8736,Accident,3,19.114504,72.870056,2025-05-08T08:51:31,Public Park Corner
